customer_id,name,email,state,business_type,signup_date,num_employees,annual_revenue
CUST_01000,Wiley-Shelton,harcher@baker.com,IL,Freelance,2025-06-12,7,866173.37
CUST_01001,Myers-Butler,kyle09@miles.info,GA,Retail,2026-02-17,13,1180670.51
CUST_01002,"Donaldson, Sparks and Roberts",portergina@becker-mills.com,NY,Freelance,2025-12-13,9,3683679.27
CUST_01003,"Grant, Martin and Tucker",marshalexis@robinson.com,AZ,Consulting,2025-08-28,4,659651.81
CUST_01004,Freeman Inc,abell@king.com,CA,Legal,2025-12-01,2,4388893.48
CUST_01005,"Ortega, Mack and Moore",reevesdouglas@gonzalez.com,AZ,Retail,2024-12-12,7,2989924.14
CUST_01006,Kennedy LLC,lisawalsh@ross-strong.com,TX,Retail,2024-07-03,6,288763.53
CUST_01007,Harper-Thompson,ushelton@taylor.biz,GA,E-commerce,2024-08-25,9,1932256.13
CUST_01008,"Gonzalez, Torres and Evans",ygardner@davis-rose.com,WA,E-commerce,2025-07-26,7,3524247.66
CUST_01009,"Donovan, Marquez and Mcdonald",aowens@johnson-hansen.biz,CA,Construction,2024-11-03,10,2133313.71
CUST_01010,Campos PLC,kristin98@martinez-daniels.org,AZ,Construction,2024-08-14,2,3132849.0
CUST_01011,Brown-Bruce,richardsmith@stevens.com,NY,Legal,2025-11-22,12,4161730.97
CUST_01012,Wheeler-Short,dvaughn@yang.net,AZ,Restaurant,2024-08-17,5,1449398.5
CUST_01013,"Love, Miles and Black",rtaylor@phelps.com,TX,E-commerce,2026-01-27,23,1033300.98
CUST_01014,Hanson-Gonzalez,smithcassandra@meyer.com,WA,Freelance,2024-10-29,2,1821713.09
CUST_01015,Wells PLC,hmyers@sullivan-mcgrath.com,WA,Consulting,2025-04-10,17,245058.25
CUST_01016,"Green, Salazar and Gonzales",reynoldsdaisy@thomas.com,FL,E-commerce,2025-06-17,5,1686487.9
CUST_01017,Hunt Ltd,thomasroberts@garcia.com,CA,Restaurant,2024-05-29,2,4539056.22
CUST_01018,Cruz-Marsh,bbutler@johnson.com,NC,E-commerce,2026-03-07,3,788265.24
CUST_01019,"Price, Carpenter and Johnson",wwilliams@mcdonald.info,AZ,Restaurant,2024-08-05,3,3631639.9
CUST_01020,Smith-Moore,michaelmccarthy@palmer-thompson.com,WA,Freelance,2024-08-14,6,2310918.61
CUST_01021,Rios-Hart,yespinoza@ramirez.com,WA,E-commerce,2025-01-12,6,297896.97
CUST_01022,Jones-Franco,ebennett@hopkins.net,NY,Retail,2026-02-18,2,4268630.99
CUST_01023,Anderson-Nguyen,breanna61@johnson.com,IL,Legal,2025-03-03,4,3705773.97
CUST_01024,Davis Inc,evilla@wolf-zavala.com,CA,Retail,2024-08-09,24,4267393.69
CUST_01025,Yoder and Sons,acampos@brown.com,NY,Healthcare,2025-10-24,17,1819760.65
CUST_01026,Bradford Inc,mhines@pittman.info,NC,Construction,2025-05-02,6,4398453.91
CUST_01027,Anderson-Walsh,jameshenry@mitchell.net,IL,Healthcare,2024-08-07,4,955203.63
CUST_01028,Miller Inc,harrislisa@ward.org,GA,E-commerce,2025-04-03,4,1395573.8
CUST_01029,"Lin, Peterson and Fleming",nlee@carey.net,CO,Legal,2025-03-23,7,3261790.1
CUST_01030,Solis Group,egarrett@miller.com,NY,Restaurant,2026-02-05,1,705932.3
CUST_01031,Hall-Guzman,andrew44@warner-jones.com,CA,Consulting,2025-12-12,3,563379.87
CUST_01032,Jones-Johnston,reginald08@snow.com,CO,E-commerce,2025-08-29,1,947239.77
CUST_01033,"Johnson, Morgan and Green",pamela02@payne.com,IL,Retail,2025-03-18,6,4319750.08
CUST_01034,"Gaines, Brown and Snyder",reedchad@george-salazar.com,NY,E-commerce,2026-04-11,7,4605970.03
CUST_01035,"Mendoza, Anderson and Cummings",johnsonwilliam@bell.com,GA,E-commerce,2024-08-23,3,277563.01
CUST_01036,Velazquez Inc,amandadalton@sutton.biz,IL,Retail,2024-12-16,15,3537612.47
CUST_01037,Dominguez-Jordan,hdunn@wilson-gilbert.com,AZ,Freelance,2025-11-05,1,4890583.01
CUST_01038,Lee-Kim,allenchristopher@perez.net,IL,Restaurant,2025-10-29,1,2192597.14
CUST_01039,"Williams, Pham and Marks",lisajones@gonzales.com,FL,E-commerce,2025-12-13,5,1761459.96
CUST_01040,Bailey-Rios,whitneyanderson@mendoza-martinez.com,GA,Consulting,2025-11-04,10,4203213.46
CUST_01041,Wright PLC,troymoss@hurst-trevino.info,NC,Retail,2025-08-04,17,107642.09
CUST_01042,"Turner, Richardson and Arnold",alisonadams@weaver.biz,AZ,E-commerce,2024-09-26,3,4266762.2
CUST_01043,"Sampson, Tucker and Miller",maureenmeyer@harmon-clark.com,NY,Restaurant,2026-04-03,10,3769578.51
CUST_01044,"Velasquez, Thomas and Spence",dsantos@smith.com,FL,Healthcare,2025-01-31,4,4852217.99
CUST_01045,Chapman-Evans,brownmelissa@simpson-roy.biz,AZ,Freelance,2024-07-05,3,2774953.07
CUST_01046,Williams-Harris,donnapatel@torres.com,GA,Freelance,2025-03-17,9,440211.45
CUST_01047,"Webster, Rogers and Clayton",lisa93@peterson.biz,NC,E-commerce,2025-05-07,7,485698.32
CUST_01048,Patton-Mcfarland,aguirreangela@randolph.net,CO,Healthcare,2025-06-18,1,637598.92
CUST_01049,Coleman-Ball,francisco67@riddle.com,CA,Restaurant,2025-06-18,14,2047026.31
CUST_01050,"Tapia, Miller and Wright",matthew60@hill.org,AZ,Retail,2024-06-24,13,4138248.35
CUST_01051,Martinez PLC,mary27@smith-smith.com,NC,Construction,2026-02-01,2,4456048.95
CUST_01052,Castillo-Richard,rickyriley@hill.net,FL,E-commerce,2025-08-07,6,4754257.89
CUST_01053,Ashley-Alexander,katie44@martinez-mccoy.com,CA,Freelance,2025-03-05,6,4229371.33
CUST_01054,"Douglas, Hall and Pena",gabriellevalencia@stewart.com,AZ,E-commerce,2025-02-09,5,3597457.44
CUST_01055,Smith-Kirk,amber09@bailey.net,CO,Restaurant,2025-03-05,2,532313.26
CUST_01056,Wilson-Jones,markwatson@perry.com,FL,Retail,2025-10-21,2,1739717.72
CUST_01057,Nguyen LLC,theresa57@howell-martin.com,WA,Healthcare,2026-03-03,4,3525375.46
CUST_01058,Conrad-Buck,rodriguezjason@dixon-norman.net,NY,E-commerce,2024-07-02,11,745223.48
CUST_01059,"Marquez, Case and Gray",sandovaledward@miller.com,GA,Restaurant,2025-12-05,6,1308732.09
CUST_01060,"Gordon, Andrews and Kelley",hryan@yates.net,FL,Restaurant,2024-10-26,3,4654570.48
CUST_01061,Stewart-Lee,rhonda53@hall-edwards.com,FL,E-commerce,2025-03-28,8,4131543.01
CUST_01062,"Allen, Oconnor and Beard",christopher88@melendez.info,IL,Restaurant,2024-10-22,1,3797889.24
CUST_01063,"Hall, Hartman and Hall",sarasanchez@craig-wade.org,NC,Restaurant,2024-07-02,11,3872118.61
CUST_01064,Flynn-Peterson,millerrobert@johnston.com,CO,Consulting,2025-05-12,1,4821081.04
CUST_01065,Walter Inc,davidbaker@dawson.com,AZ,Retail,2024-05-31,3,2788470.33
CUST_01066,Johnson-Jackson,andersonmichelle@strong-gomez.biz,NC,E-commerce,2025-04-28,1,4625635.83
CUST_01067,"Hawkins, Joseph and Wilson",brittany91@williams.info,NY,Consulting,2026-01-24,1,3665948.58
CUST_01068,Mccoy-Yang,eroberts@taylor.net,TX,Legal,2024-09-04,11,3304732.97
CUST_01069,Hernandez Inc,emily76@gonzales-romero.org,IL,Legal,2025-09-10,3,2122390.49
CUST_01070,Duffy-Davis,trevor09@merritt.biz,FL,Construction,2025-09-12,5,2019456.48
CUST_01071,Morris-Flores,stephaniewilliams@khan.com,WA,E-commerce,2025-02-18,4,4033744.31
CUST_01072,"Hobbs, Edwards and Reed",davidhill@walker-jackson.com,GA,Construction,2024-09-12,6,4223218.43
CUST_01073,"Molina, Middleton and Estrada",codyarnold@fischer.net,IL,Freelance,2025-07-27,4,1044400.96
CUST_01074,"Lloyd, Smith and Wall",woodjuan@simmons.info,WA,Healthcare,2025-09-24,1,4609899.23
CUST_01075,Hardin-Moran,wallaceryan@miller-taylor.com,NY,Healthcare,2024-09-07,9,3566246.0
CUST_01076,"Barnett, Schmitt and Lara",jessicamurphy@rogers.com,IL,E-commerce,2026-01-08,3,2934891.04
CUST_01077,"Watts, Mcclain and Johnson",randolphlaura@lee-grant.com,GA,Construction,2025-10-27,1,4393512.31
CUST_01078,"Burton, Sanchez and Willis",emilybaker@washington.info,CA,Restaurant,2025-04-20,3,175097.1
CUST_01079,Anderson-Walters,tapiamercedes@lewis.org,CA,Retail,2024-09-17,14,1039516.97
CUST_01080,Mckinney Inc,nwatts@welch-young.com,NY,Construction,2025-12-31,8,3432782.13
CUST_01081,Moreno-Best,mary47@robles-myers.com,CA,Construction,2024-09-18,3,1059804.47
CUST_01082,"Castillo, Davis and Rodriguez",robert75@bates.com,CA,Healthcare,2025-07-22,3,4079429.78
CUST_01083,Huber-Guerrero,heidi27@burke-mcdaniel.com,NC,Freelance,2024-08-15,3,3724943.04
CUST_01084,Adams-Lewis,xbrown@green-stewart.biz,GA,Freelance,2025-08-06,23,2579065.4
CUST_01085,Coleman-Green,adamsjessica@fields-williams.info,WA,Retail,2026-02-05,6,4636099.82
CUST_01086,Walker-Hutchinson,kimberlyrodriguez@bishop.com,GA,Healthcare,2025-03-24,6,4830874.41
CUST_01087,Davis-Bush,katie81@williams.com,CA,Construction,2024-07-08,10,1055281.75
CUST_01088,"Foster, Robbins and Roberts",reneerivera@tran.com,CO,Freelance,2026-04-02,5,4561857.57
CUST_01089,Bruce PLC,masonlacey@moore.com,IL,Freelance,2025-11-26,3,3891926.39
CUST_01090,Welch Ltd,arthurbrady@rios-anderson.com,WA,E-commerce,2024-10-25,3,928258.2
CUST_01091,Jones PLC,vsmith@jacobs.biz,TX,Consulting,2025-11-08,4,4814252.48
CUST_01092,Decker LLC,ronald04@stevens-garcia.org,AZ,Restaurant,2025-12-19,4,1917131.22
CUST_01093,Bennett-Jordan,tammyhoffman@mitchell-warner.net,WA,Construction,2025-04-25,8,693829.32
CUST_01094,Reyes Group,wbean@klein.com,WA,Retail,2025-08-24,4,1686285.8
CUST_01095,Wise-West,phart@cook-pacheco.com,NY,Retail,2025-11-29,8,810831.75
CUST_01096,Hoffman and Sons,fwatkins@powell.net,NC,Retail,2025-02-02,4,3879621.7
CUST_01097,"Franco, Hodges and Brown",tking@morgan.org,NC,Construction,2025-09-25,4,2478227.16
CUST_01098,"Russell, Smith and Vaughn",ugardner@young.net,AZ,Healthcare,2025-08-15,1,410759.94
CUST_01099,"Haney, Miller and Garcia",bennettkatherine@meyer.com,IL,Freelance,2025-11-28,9,4787089.2
CUST_01100,Kim Inc,mccluretyler@pratt.net,TX,Consulting,2025-07-06,5,2108859.66
CUST_01101,Ross-Phillips,uforbes@nelson.org,GA,Restaurant,2025-07-18,9,1779544.61
CUST_01102,"Martin, Roberts and Cohen",april47@clark-rivera.com,FL,Healthcare,2026-04-13,1,1688779.36
CUST_01103,Warren Group,stewartharold@jones-rowland.com,FL,E-commerce,2025-01-10,23,4983323.86
CUST_01104,"Lopez, Benson and Medina",cody97@moore.com,CA,Restaurant,2026-02-26,4,3361245.42
CUST_01105,Fuller-Reilly,justin69@torres.com,FL,Freelance,2025-05-08,10,4796539.24
CUST_01106,"Weaver, Hopkins and Jones",dakotarobinson@baker.com,IL,Legal,2025-11-08,1,4583865.53
CUST_01107,"Matthews, Miranda and Rivera",tammy97@jackson.com,GA,Construction,2024-08-23,7,2724174.7
CUST_01108,Noble PLC,douglasalvarez@morris.com,CA,Healthcare,2025-01-02,1,2595829.86
CUST_01109,"Aguirre, Coleman and Ruiz",vincent13@long.com,CO,E-commerce,2025-06-26,2,267065.72
CUST_01110,Roberson-Stewart,waremegan@dougherty.com,FL,Healthcare,2026-04-25,20,2593778.77
CUST_01111,Castro-Henry,gina86@bailey.info,NY,Retail,2024-08-10,3,3153318.73
CUST_01112,"Reed, Coleman and Jensen",patrickwhite@cowan.com,FL,Legal,2024-11-07,5,4186542.13
CUST_01113,Willis LLC,bartlettruth@dorsey.com,AZ,Legal,2024-11-03,8,3250477.74
CUST_01114,"Mendoza, Williams and Dominguez",joshua09@roy.org,NY,Retail,2024-07-22,6,2323164.91
CUST_01115,"Gibson, Thompson and Brady",johnsonanthony@hernandez.com,CA,Restaurant,2025-02-09,5,412577.74
CUST_01116,Barnes Inc,ramosjennifer@davis-stephens.com,WA,Restaurant,2024-10-12,6,2896063.36
CUST_01117,"Mendez, Smith and Hood",rachael29@blackburn.biz,WA,Legal,2024-11-20,30,1970761.39
CUST_01118,Monroe-Caldwell,leekathleen@daniel.com,GA,Legal,2025-09-29,4,1616201.02
CUST_01119,Williams-Franklin,vthompson@collins.com,TX,Retail,2025-03-26,5,3225042.6
CUST_01120,Peterson PLC,knightsteven@hardin.com,TX,Retail,2025-09-19,10,3519366.06
CUST_01121,Stewart Ltd,wangkristina@little.com,IL,Restaurant,2024-07-23,10,1484691.16
CUST_01122,"Harding, Parker and Becker",julierojas@brown-mccarthy.com,WA,Restaurant,2025-11-11,11,1443511.35
CUST_01123,Taylor-Stewart,marynelson@thompson.com,GA,Legal,2025-05-02,7,4119505.73
CUST_01124,"Gonzales, Davis and Kelly",michael87@mcdaniel.org,CO,Consulting,2024-06-20,1,2690665.43
CUST_01125,Moore-Carroll,zreed@hogan.net,GA,Construction,2024-09-10,16,4802664.61
CUST_01126,"Gallegos, Bauer and Davis",jonathanmcdonald@weeks.com,WA,Healthcare,2024-09-16,1,4789088.66
CUST_01127,Taylor-Willis,anne90@haynes-soto.com,AZ,Consulting,2024-06-05,5,660014.04
CUST_01128,Fisher LLC,deborah12@torres-owens.com,NC,Legal,2024-05-31,2,2708902.64
CUST_01129,Gonzales PLC,swatkins@simon-wells.com,WA,Freelance,2024-08-01,4,3754068.1
CUST_01130,Cummings-Burke,tgregory@arellano.net,IL,Freelance,2025-12-12,5,2092639.76
CUST_01131,Fisher LLC,kwatkins@jackson.net,AZ,Consulting,2025-10-11,5,846724.07
CUST_01132,Lynn PLC,davidcook@waller.com,NC,Construction,2024-11-15,6,1011914.77
CUST_01133,Ellis-Martin,hopkinsjames@turner.com,NC,Retail,2024-10-15,16,4264369.23
CUST_01134,Hodge Group,ramseyeric@singleton.com,CO,Restaurant,2025-07-28,6,1488730.7
CUST_01135,Ruiz Ltd,ehale@bennett.com,WA,Restaurant,2024-07-19,3,1027217.08
CUST_01136,Anderson-Hines,ricardomurphy@weiss-cross.biz,CO,Healthcare,2025-08-21,9,1817834.88
CUST_01137,"Long, Jones and Freeman",walkercharlotte@wood.net,FL,Restaurant,2025-10-31,11,1461428.86
CUST_01138,Bishop Group,brewerdevin@williams.biz,FL,Healthcare,2024-07-20,1,2455013.09
CUST_01139,Morgan Ltd,ronaldmitchell@leonard-castillo.com,NC,Construction,2025-02-06,7,3482617.74
CUST_01140,White-Sanders,marshallchristopher@oconnor.com,NC,Healthcare,2024-09-23,7,4048113.83
CUST_01141,Flores PLC,aparks@valdez-santiago.biz,NY,Retail,2025-04-25,3,1600413.16
CUST_01142,Turner LLC,munozleah@shaw-norman.com,FL,Legal,2026-01-27,13,1419565.18
CUST_01143,"Bonilla, Rodriguez and White",yschmidt@miller.org,NY,Healthcare,2025-03-02,3,4395534.86
CUST_01144,Gonzalez-Hess,dgraham@williams-parrish.info,CO,Healthcare,2025-05-22,4,3885096.46
CUST_01145,Williams-Greene,johnny54@daniels.com,AZ,Restaurant,2025-06-09,3,920062.3
CUST_01146,Butler-Griffin,cynthia91@dennis-schmidt.biz,TX,Construction,2025-09-10,4,4300632.59
CUST_01147,Thompson PLC,martinezduane@jordan-hill.info,AZ,Freelance,2024-09-13,1,1353011.52
CUST_01148,"Williamson, Sellers and Berger",uwilliams@johnson-lynch.com,TX,Restaurant,2026-04-16,1,4465920.66
CUST_01149,Hunt-Swanson,sara46@johnson-clements.com,AZ,Retail,2026-03-18,16,4072579.88
CUST_01150,"Delgado, Andrade and Copeland",ysanford@duncan.org,GA,Freelance,2025-08-20,2,4536202.71
CUST_01151,"Ryan, Leon and Benson",brooksthomas@hill-barker.com,WA,E-commerce,2025-07-30,2,3286845.29
CUST_01152,Mason-Williams,rbrowning@nelson-russell.com,IL,Legal,2024-09-20,1,1155367.91
CUST_01153,Sandoval-Hill,ogeorge@davis-walker.com,NC,Construction,2026-01-17,2,712712.23
CUST_01154,Brown LLC,omatthews@murphy.com,AZ,Restaurant,2025-06-20,1,2014086.53
CUST_01155,Peterson-Reed,vhernandez@clark-wolfe.biz,CA,Freelance,2025-06-21,16,4247510.11
CUST_01156,Powell-Guerrero,welchanna@miller-adkins.net,NC,Consulting,2026-02-13,10,3798170.05
CUST_01157,Torres-Potter,bcraig@weber.org,CO,Consulting,2024-09-13,2,936768.66
CUST_01158,Cunningham-Perry,potterjustin@henry.com,NY,E-commerce,2025-08-10,27,4698917.53
CUST_01159,Lawson-Atkinson,fosterjason@duncan.com,FL,E-commerce,2024-06-28,9,1197162.04
CUST_01160,"Werner, Pierce and Bell",robertgreene@townsend-mccoy.com,IL,Freelance,2024-12-19,3,261901.78
CUST_01161,"Nichols, Myers and Trevino",ssherman@moore-marks.biz,AZ,Healthcare,2024-11-04,1,1971060.89
CUST_01162,Smith-Gallegos,rdouglas@reyes.biz,CA,Retail,2025-05-15,28,4903919.42
CUST_01163,Jenkins-Fields,dillonharvey@greene.biz,TX,Construction,2025-02-03,1,4182617.72
CUST_01164,Nguyen and Sons,ashleykennedy@crane.org,NC,Consulting,2024-12-18,1,1914464.87
CUST_01165,"Price, Dixon and Lee",stephensharp@thompson.com,IL,Restaurant,2025-03-17,10,2607481.34
CUST_01166,Anderson-Brown,clarksteven@sutton.com,FL,Legal,2025-03-16,31,1796845.14
CUST_01167,Kaufman PLC,laramary@sanchez.com,IL,E-commerce,2026-04-01,13,3973654.39
CUST_01168,Goodman Ltd,ecamacho@jones-butler.com,NC,Retail,2026-04-16,7,2534093.07
CUST_01169,"Medina, Baldwin and Lawson",gonzalesmaria@carter.com,CO,Consulting,2024-09-12,7,1188454.29
CUST_01170,Ross-Ho,hpatterson@thomas.org,WA,Freelance,2025-07-01,8,793690.02
CUST_01171,Bowen LLC,jdouglas@pope.com,IL,Restaurant,2024-09-26,8,3322492.73
CUST_01172,Rivera Ltd,ellisjenna@sherman.com,IL,Restaurant,2025-04-14,5,2433507.41
CUST_01173,"Wallace, Cobb and Lyons",brooke22@roberts.com,CO,Freelance,2025-06-03,4,2974414.95
CUST_01174,"Carter, Duffy and Moore",thomas74@manning.com,GA,Retail,2025-10-12,4,1256168.02
CUST_01175,Lawson Group,dana03@turner.net,NC,Consulting,2024-09-04,2,716884.04
CUST_01176,"Berg, Black and Woods",teresaschneider@farrell.info,CA,Consulting,2025-06-29,3,326764.42
CUST_01177,"Jackson, Fox and Thompson",esmith@walker-clark.com,NY,Legal,2024-12-14,1,3016819.74
CUST_01178,Franklin-Daniel,santosmichael@hudson-fowler.com,CA,Construction,2025-08-08,4,4738906.65
CUST_01179,"Singleton, Logan and Warren",judithcox@ross.com,CO,E-commerce,2024-11-11,2,4343146.88
CUST_01180,"Jones, Tran and Nichols",wallerbrian@mills.com,FL,Legal,2024-10-07,1,3024151.64
CUST_01181,"Mayer, Mathews and Perez",mthompson@arnold-davis.com,NC,Consulting,2026-02-03,5,3134898.11
CUST_01182,"Rivas, Brown and Leach",bruce33@gill.com,WA,Consulting,2025-06-28,13,3634724.65
CUST_01183,Tyler-Jones,fwilson@gonzalez-daniels.com,CO,Restaurant,2025-02-17,9,1187578.25
CUST_01184,"Freeman, Hudson and Perkins",cortezscott@lee.info,NY,Restaurant,2025-03-23,1,131985.01
CUST_01185,King Group,travis25@webb.com,AZ,Legal,2025-07-07,2,4141245.22
CUST_01186,"Wright, Hill and Hoffman",connie12@smith-barry.net,TX,Consulting,2025-09-10,9,2405552.47
CUST_01187,Simpson-White,gchambers@peterson-mcdaniel.com,NC,Retail,2025-09-17,2,4394875.56
CUST_01188,Maxwell and Sons,kyletorres@kennedy.com,AZ,Restaurant,2025-07-14,3,511290.33
CUST_01189,"Powers, Morris and Lee",kfloyd@bates.info,NY,Retail,2025-10-21,6,4489996.32
CUST_01190,"Larson, Butler and Barber",sarahkennedy@wood-torres.com,GA,Legal,2026-01-19,2,1883368.38
CUST_01191,"Stewart, Parker and Elliott",zsmith@schmitt.com,AZ,Legal,2024-06-30,4,1185956.97
CUST_01192,Wang-Smith,jasonmoran@wall-johnson.biz,CO,Legal,2026-02-09,1,1785063.18
CUST_01193,Nguyen-Castro,laurenwilliamson@gates-rodriguez.com,NC,Restaurant,2026-02-11,2,2156172.51
CUST_01194,Nguyen Group,ccrane@price.com,CO,Freelance,2024-12-11,5,4554922.52
CUST_01195,Benitez-Willis,garciadanielle@medina-kim.com,WA,Legal,2024-07-31,1,1326134.63
CUST_01196,Ruiz Ltd,nguyenkimberly@holloway-sawyer.org,CA,Restaurant,2024-05-31,6,2622821.14
CUST_01197,Andrews-Hoffman,ksanchez@farmer.com,FL,Healthcare,2025-03-15,4,2073783.13
CUST_01198,"Johnson, Barton and Jones",susan57@wilkerson.info,NY,Legal,2024-08-18,6,3275300.88
CUST_01199,Cook-Byrd,jonathan02@may.biz,WA,Legal,2024-12-10,5,2845117.68
CUST_01200,Yates-Decker,durhamwilliam@knight.net,WA,Legal,2025-09-14,13,3787110.91
CUST_01201,Tyler-Vasquez,cynthia19@mccann.net,AZ,E-commerce,2025-04-13,4,934662.01
CUST_01202,Lindsey Inc,mbishop@wang.com,AZ,E-commerce,2025-08-04,3,1306199.34
CUST_01203,Hayes-Gilmore,debrajones@johnston.biz,NC,Healthcare,2025-01-20,4,3882262.7
CUST_01204,Morales LLC,hansonpeter@perez.com,NY,Restaurant,2025-04-01,6,3751680.27
CUST_01205,Foley-Silva,amanda39@barry-espinoza.org,NY,Restaurant,2025-05-09,4,1111567.8
CUST_01206,Lopez and Sons,kylegarcia@guzman.net,IL,Retail,2025-04-03,4,845653.15
CUST_01207,Blevins-Murphy,sarah33@martin-ritter.com,CA,Restaurant,2025-10-03,2,4125114.55
CUST_01208,Barton Inc,natalieblackburn@flowers.com,NC,Legal,2025-05-29,2,486296.41
CUST_01209,Dillon-Dickerson,omargriffin@gonzalez-wise.org,FL,Healthcare,2024-12-18,1,446196.7
CUST_01210,Davis and Sons,martinjason@yang-howard.com,GA,Legal,2024-06-26,18,3089129.67
CUST_01211,Lee-Galloway,timothy81@smith-james.biz,WA,Retail,2025-07-06,1,4731293.5
CUST_01212,Nixon-Garcia,sonya16@turner.biz,NY,E-commerce,2026-02-23,2,2222911.64
CUST_01213,Smith-Brandt,brandon32@smith.info,AZ,Construction,2024-10-31,2,1013995.15
CUST_01214,Brown and Sons,nathan62@thompson-mayer.com,NC,Freelance,2026-01-26,9,3095190.43
CUST_01215,"Pacheco, Barnett and Diaz",buchanananthony@torres.com,CA,Healthcare,2025-11-02,3,1234320.3
CUST_01216,Howell-Johnson,riverapamela@moss.biz,NY,Restaurant,2024-05-27,12,4984244.86
CUST_01217,Ryan PLC,ericsmith@davis.com,GA,Healthcare,2026-01-23,2,3364827.13
CUST_01218,Marshall-Perry,mtaylor@smith.com,NC,Freelance,2025-04-07,5,2612826.37
CUST_01219,Morris PLC,summer17@goodman-christian.com,TX,Restaurant,2025-12-21,2,2770483.64
CUST_01220,Robinson and Sons,jeremiahmiller@love.org,AZ,Healthcare,2025-12-12,24,1770001.69
CUST_01221,Wright LLC,jessicaturner@dickson.org,WA,Freelance,2026-02-20,1,3051498.87
CUST_01222,Wolf-Anderson,jbrooks@doyle.biz,CO,Legal,2024-10-25,5,2895788.27
CUST_01223,"Williams, Gonzalez and White",cynthiaconley@martin.com,NY,Legal,2024-12-16,7,2555878.58
CUST_01224,"Castillo, Mathews and Lopez",nhayes@howell-gardner.com,TX,Construction,2025-08-04,6,1732831.18
CUST_01225,"Ramirez, Mack and Bradshaw",wendy24@roman-freeman.net,AZ,Construction,2024-08-26,3,4386759.58
CUST_01226,Alvarado-Barnett,kathryn41@simmons-johnson.net,NC,Construction,2026-02-18,4,3486249.71
CUST_01227,Davis Group,martinezjennifer@marks.info,NC,E-commerce,2025-03-16,4,3861337.6
CUST_01228,Tran-Ayers,raymondpugh@lee.com,IL,E-commerce,2026-01-06,3,3423893.63
CUST_01229,Quinn LLC,annaschmidt@mcbride.net,NC,Retail,2026-04-24,9,2435752.3
CUST_01230,Steele PLC,nicholasgarcia@reid.com,TX,Legal,2024-12-13,26,3186625.9
CUST_01231,"Hernandez, Dunlap and Lynch",joshuahaley@phillips-santana.biz,FL,Healthcare,2024-11-14,2,2091508.56
CUST_01232,Mcdonald-Taylor,aaron48@collins.com,AZ,Retail,2025-02-25,1,3519051.83
CUST_01233,Fischer and Sons,timothymartin@myers.biz,FL,Construction,2024-12-18,4,510396.68
CUST_01234,Vargas-Wright,chad42@martinez-singh.com,IL,Restaurant,2025-11-01,35,2795029.95
CUST_01235,Ramos Ltd,kathleen01@collins.info,CO,Healthcare,2024-10-13,2,1800012.73
CUST_01236,Guerrero LLC,weaverchelsea@jones.com,NC,Construction,2026-04-22,16,954783.04
CUST_01237,Herring-Williams,daniel76@jackson.info,FL,E-commerce,2025-12-28,17,3698705.63
CUST_01238,Walker-Garcia,john76@brown-garcia.com,FL,Construction,2024-11-26,2,1073554.23
CUST_01239,"Oconnor, Conway and Bowman",robert45@smith.info,FL,Healthcare,2024-11-01,7,822178.06
CUST_01240,Willis and Sons,gwade@freeman.org,TX,Restaurant,2024-08-18,16,3395270.02
CUST_01241,"Harrell, Contreras and Williams",garzalaura@johnston.com,CO,Retail,2025-10-25,3,3833008.85
CUST_01242,Carpenter-Fletcher,tochoa@williams.info,CA,E-commerce,2025-07-22,3,1887422.85
CUST_01243,"Boyer, Johnson and Ross",bcaldwell@bradley.com,CO,Construction,2025-01-27,2,2479486.49
CUST_01244,Carter Group,danielmelissa@howard-vega.com,AZ,Construction,2026-01-11,1,2019503.51
CUST_01245,Hill Inc,stephen42@hansen.com,NC,Consulting,2025-12-31,2,318033.45
CUST_01246,"Morales, Bailey and Ochoa",vgates@jensen-singh.com,GA,E-commerce,2026-02-07,1,4701289.39
CUST_01247,Poole-Garcia,fowlerlawrence@fowler-sherman.com,AZ,Healthcare,2024-06-21,4,1998898.77
CUST_01248,Chase-Washington,linda52@morris.com,NY,E-commerce,2025-11-11,2,4883710.62
CUST_01249,"Collins, Hunter and May",katherine82@montgomery-jones.com,AZ,E-commerce,2025-11-21,5,1612473.76
CUST_01250,Dawson Ltd,jphelps@peterson.biz,CA,Freelance,2024-06-03,1,1928168.62
CUST_01251,Kirk Ltd,christina15@ramos.com,IL,Healthcare,2024-08-13,5,3083251.58
CUST_01252,"Moore, Haney and Johnson",marthalucero@golden.com,NY,Construction,2024-12-15,8,1223838.8
CUST_01253,Smith and Sons,mathewstimothy@perry-arnold.org,NC,Healthcare,2025-05-28,1,1861324.55
CUST_01254,Gutierrez PLC,yburton@green.com,GA,Freelance,2025-06-19,6,2124510.07
CUST_01255,Wood-Mccullough,lukekelly@taylor.com,IL,Healthcare,2026-01-01,11,4278914.13
CUST_01256,"Riley, Davis and Lowery",gnichols@perez.net,CO,Consulting,2024-12-30,1,2878478.1
CUST_01257,Marshall PLC,stevenssamuel@graham.net,FL,Restaurant,2025-08-18,17,3618036.52
CUST_01258,Hansen-Brown,thomas21@gomez.com,FL,Legal,2026-02-11,6,4288728.26
CUST_01259,"Johnson, Harper and Jordan",valerielewis@collins-terry.com,NY,Consulting,2024-10-26,2,2391285.77
